Sensor_ID,Y,X,time_stamp,humidity,temperature,pm2.5_atm,cluster,reclassified_cluster
142732,44.917056,-93.274602,2023-04-05T18:00:00Z,46.406,35.316,1.774,1,C2 (12.1-35.4)
54907,45.00335341,-93.25570528,2023-04-05T18:00:00Z,43.022,35.194,2.395,1,C2 (12.1-35.4)
156605,44.9508794,-93.2478742,2023-04-05T18:00:00Z,50.263,34.634,2.357,1,C2 (12.1-35.4)
142750,44.923123,-93.329243,2023-04-05T18:00:00Z,44.978,37.633,2.7375,1,C2 (12.1-35.4)
157837,44.9879989,-93.3105071,2023-04-05T18:00:00Z,46.834,35.811,1.803,1,C2 (12.1-35.4)
157845,44.9280732,-93.2691738,2023-04-05T18:00:00Z,45.45,37.4,2.255,1,C2 (12.1-35.4)
142728,44.957925,-93.246001,2023-04-05T18:00:00Z,47.883,35.379,2.7645,1,C2 (12.1-35.4)
126487,45.0386,-93.2142,2023-04-05T18:00:00Z,50.078,33.378,0.011,1,C2 (12.1-35.4)
142736,44.9724723,-93.2830342,2023-04-05T18:00:00Z,47.6,37.394,2.518,1,C2 (12.1-35.4)
98259,44.8996846,-93.1791584,2023-04-05T18:00:00Z,47.15,34.845,0.4175,1,C2 (12.1-35.4)
142756,45.0045553,-93.2604822,2023-04-05T18:00:00Z,50.739,32.9,2.2995,1,C2 (12.1-35.4)
171919,44.900388,-93.387719,2023-04-05T18:00:00Z,34.817,42.289,1.6035,1,C2 (12.1-35.4)
157877,44.9010151,-93.2084282,2023-04-05T18:00:00Z,47.561,35.044,1.759,1,C2 (12.1-35.4)
157871,44.9350858,-93.270685,2023-04-05T18:00:00Z,52.228,32.489,1.6145,1,C2 (12.1-35.4)
162845,44.908493,-93.116658,2023-04-05T18:00:00Z,21.828,90.945,4.008,6,
145204,44.9680397,-93.21806909,2023-04-05T18:00:00Z,49.021,34.646,1.7315,1,C2 (12.1-35.4)
108364,44.878977,-93.354913,2023-04-05T18:00:00Z,43.172,37.305,2.001,1,C2 (12.1-35.4)
17189,44.9812848,-93.2716517,2023-04-05T18:00:00Z,15.578,89.717,0.86,1,C2 (12.1-35.4)
145202,45.013673,-93.234185,2023-04-05T18:00:00Z,50.478,32.011,2.575,1,C2 (12.1-35.4)
157747,45.0158072,-93.2504886,2023-04-05T18:00:00Z,38.028,47.117,1.3365,1,C2 (12.1-35.4)
145470,44.908042,-93.2313388,2023-04-05T18:00:00Z,49.136,33.287,2.0940000000000003,1,C2 (12.1-35.4)
143216,44.9777366,-93.2642892,2023-04-05T18:00:00Z,39.109,42.154,3.009,1,C2 (12.1-35.4)
162145,44.928413,-93.411576,2023-04-05T18:00:00Z,42.924,38.347,2.627,1,C2 (12.1-35.4)
107096,44.94275,-93.1704394,2023-04-05T18:00:00Z,20.189,72.433,0.138,1,C2 (12.1-35.4)
157935,44.9298497,-93.3245593,2023-04-05T18:00:00Z,49.533,31.978,1.6715,1,C2 (12.1-35.4)
3088,44.935901,-93.21761,2023-04-05T18:00:00Z,45.236,36.701,0.575,1,C2 (12.1-35.4)
157757,44.954324,-93.249533,2023-04-05T18:00:00Z,46.74,35.076,1.9815,1,C2 (12.1-35.4)
145250,44.9681144,-93.3170144,2023-04-05T18:00:00Z,44.806,39.639,2.9145,1,C2 (12.1-35.4)
143246,44.901768,-93.277434,2023-04-05T18:00:00Z,47.928,32.911,2.1335,1,C2 (12.1-35.4)
143224,45.008751,-93.2498991,2023-04-05T18:00:00Z,49.294,33.33,2.6675000000000004,1,C2 (12.1-35.4)
143242,44.9675165,-93.2114928,2023-04-05T18:00:00Z,52.3,33.383,2.203,1,C2 (12.1-35.4)
46215,44.9100027,-93.2322485,2023-04-05T18:00:00Z,25.778,74.511,0.0085,1,C2 (12.1-35.4)
174451,44.9533612,-93.2471748,2023-04-05T18:00:00Z,43.272,39.333,8.354,3,C4 (55.5-150.3)
75827,44.932755,-93.140978,2023-04-05T18:00:00Z,34.272,-228.0,1.8135,1,C2 (12.1-35.4)
143214,44.9063869,-93.2323539,2023-04-05T18:00:00Z,47.683,36.167,1.684,1,C2 (12.1-35.4)
142720,44.956349,-93.255908,2023-04-05T18:00:00Z,46.944,34.233,6.2515,6,
143666,44.9978629,-93.2491069,2023-04-05T18:00:00Z,46.217,36.817,2.3425,1,C2 (12.1-35.4)
43305,44.898873,-93.302307,2023-04-05T18:00:00Z,46.422,33.566,3.417,6,
108366,44.8798835,-93.3896065,2023-04-05T18:00:00Z,40.056,40.367,2.5485,1,C2 (12.1-35.4)
113486,44.927942,-93.254285,2023-04-05T18:00:00Z,50.167,33.056,0.0,1,C2 (12.1-35.4)
145454,44.944523,-93.239353,2023-04-05T18:00:00Z,49.728,34.366,3.121,1,C2 (12.1-35.4)
143916,44.9608851,-93.2614542,2023-04-05T18:00:00Z,51.372,31.978,2.6870000000000003,1,C2 (12.1-35.4)
85113,44.9364071,-93.1789915,2023-04-05T18:00:00Z,39.99,38.631,2.5505,1,C2 (12.1-35.4)
145610,45.0102261,-93.2855661,2023-04-05T18:00:00Z,47.891,36.065,2.63,1,C2 (12.1-35.4)
128195,44.935632,-93.186259,2023-04-05T18:00:00Z,46.357,35.81,0.0005,1,C2 (12.1-35.4)
171059,45.0594076,-93.2941786,2023-04-05T18:00:00Z,11.106,93.228,16.836,2,C3 (35.5-55.4)
107082,44.9202,-93.17529,2023-04-05T18:00:00Z,13.522,79.656,0.448,1,C2 (12.1-35.4)
142730,44.992773,-93.297734,2023-04-05T18:00:00Z,48.267,34.283,2.1415,1,C2 (12.1-35.4)
23989,45.112031,-93.277993,2023-04-05T18:00:00Z,48.028,34.75,1.25,1,C2 (12.1-35.4)
142744,44.995871,-93.296236,2023-04-05T18:00:00Z,63.289,30.675,2.5115,1,C2 (12.1-35.4)
143648,45.03,-93.292549,2023-04-05T18:00:00Z,51.078,31.655,2.622,1,C2 (12.1-35.4)
174855,45.0594411,-93.2941663,2023-04-05T18:00:00Z,27.405,48.1,1.663,1,C2 (12.1-35.4)
145616,44.9792079,-93.3026155,2023-04-05T18:00:00Z,48.772,34.345,2.28,1,C2 (12.1-35.4)
157787,45.0394756,-93.2886019,2023-04-05T18:00:00Z,52.6,30.928,3.0525,1,C2 (12.1-35.4)
142726,45.015118,-93.289444,2023-04-05T18:00:00Z,50.408,34.104,2.981,1,C2 (12.1-35.4)
108274,45.030721,-93.393912,2023-04-05T18:00:00Z,42.211,37.483,0.0,1,C2 (12.1-35.4)
143636,45.0097112,-93.2949223,2023-04-05T18:00:00Z,45.733,36.556,2.293,1,C2 (12.1-35.4)
142752,44.998442,-93.297803,2023-04-05T18:00:00Z,,,2.4185,1,C2 (12.1-35.4)
143222,45.0463341,-93.3154419,2023-04-05T18:00:00Z,,,2.503,1,C2 (12.1-35.4)
142718,44.995739,-93.295972,2023-04-05T18:00:00Z,47.861,36.094,3.0895,1,C2 (12.1-35.4)
143238,45.0423825,-93.2978862,2023-04-05T18:00:00Z,47.094,35.767,2.572,1,C2 (12.1-35.4)
107082,44.9202,-93.17529,2023-04-06T00:00:00Z,11.3,80.983,0.514,1,C2 (12.1-35.4)
75827,44.932755,-93.140978,2023-04-06T00:00:00Z,36.717,-228.0,4.7475000000000005,6,
142748,44.9657162,-93.2849645,2023-04-06T00:00:00Z,,,4.668,6,
143216,44.9777366,-93.2642892,2023-04-06T00:00:00Z,42.9,38.639,5.9875,6,
157861,44.929823,-93.258342,2023-04-06T00:00:00Z,49.883,31.944,6.546,6,
17189,44.9812848,-93.2716517,2023-04-06T00:00:00Z,13.405,88.433,0.974,1,C2 (12.1-35.4)
143916,44.9608851,-93.2614542,2023-04-06T00:00:00Z,55.761,29.444,7.154999999999999,6,
108364,44.878977,-93.354913,2023-04-06T00:00:00Z,52.183,31.361,6.971,6,
147749,44.955786,-93.385116,2023-04-06T00:00:00Z,22.258,81.21100000000001,16.098,2,C3 (35.5-55.4)
46215,44.9100027,-93.2322485,2023-04-06T00:00:00Z,26.333,70.661,0.1445,1,C2 (12.1-35.4)
3088,44.935901,-93.21761,2023-04-06T00:00:00Z,50.379,32.94,1.9985,1,C2 (12.1-35.4)
85113,44.9364071,-93.1789915,2023-04-06T00:00:00Z,48.958,32.378,6.208,6,
108274,45.030721,-93.393912,2023-04-06T00:00:00Z,48.845,33.011,0.077,1,C2 (12.1-35.4)
143666,44.9978629,-93.2491069,2023-04-06T00:00:00Z,51.861,32.628,6.000500000000001,6,
142744,44.995871,-93.296236,2023-04-06T00:00:00Z,68.543,27.854,6.8870000000000005,6,
108366,44.8798835,-93.3896065,2023-04-06T00:00:00Z,47.767,34.561,6.6015,6,
171059,45.0594076,-93.2941786,2023-04-06T00:00:00Z,11.861,93.317,4.364,6,
142720,44.956349,-93.255908,2023-04-06T00:00:00Z,51.989,31.078,6.404999999999999,6,
145204,44.9680397,-93.21806909,2023-04-06T00:00:00Z,55.272,30.489,5.0705,6,
174855,45.0594411,-93.2941663,2023-04-06T00:00:00Z,32.567,42.711,4.9305,6,
113486,44.927942,-93.254285,2023-04-06T00:00:00Z,54.622,30.217,0.5395000000000001,1,C2 (12.1-35.4)
157845,44.9280732,-93.2691738,2023-04-06T00:00:00Z,51.969,31.759,6.8975,6,
143246,44.901768,-93.277434,2023-04-06T00:00:00Z,54.439,29.022,6.769500000000001,6,
145610,45.0102261,-93.2855661,2023-04-06T00:00:00Z,53.767,30.884,6.496,6,
157787,45.0394756,-93.2886019,2023-04-06T00:00:00Z,57.183,28.306,6.7585,6,
157757,44.954324,-93.249533,2023-04-06T00:00:00Z,52.806,30.522,5.927,6,
145202,45.013673,-93.234185,2023-04-06T00:00:00Z,54.817,28.794,6.198,6,
142736,44.9724723,-93.2830342,2023-04-06T00:00:00Z,53.789,32.628,6.709,6,
143226,44.9114735,-93.2251173,2023-04-06T00:00:00Z,47.35,35.678,6.3845,6,
142730,44.992773,-93.297734,2023-04-06T00:00:00Z,56.039,29.884,6.101,6,
142752,44.998442,-93.297803,2023-04-06T00:00:00Z,,,6.4235,6,
143214,44.9063869,-93.2323539,2023-04-06T00:00:00Z,55.128,31.528,5.961,6,
162845,44.908493,-93.116658,2023-04-06T00:00:00Z,22.628,90.1,0.742,1,C2 (12.1-35.4)
143242,44.9675165,-93.2114928,2023-04-06T00:00:00Z,58.25,29.784,6.758,6,
157871,44.9350858,-93.270685,2023-04-06T00:00:00Z,56.123,30.189,5.6365,6,
143224,45.008751,-93.2498991,2023-04-06T00:00:00Z,55.59,29.646,11.7705,3,C4 (55.5-150.3)
157935,44.9298497,-93.3245593,2023-04-06T00:00:00Z,55.128,28.883,5.7685,6,
128195,44.935632,-93.186259,2023-04-06T00:00:00Z,53.695,31.145,0.605,1,C2 (12.1-35.4)
157877,44.9010151,-93.2084282,2023-04-06T00:00:00Z,53.995,30.65,6.692,6,
142756,45.0045553,-93.2604822,2023-04-06T00:00:00Z,57.724,29.06,5.891,6,
143222,45.0463341,-93.3154419,2023-04-06T00:00:00Z,,,20.111,2,C3 (35.5-55.4)
143636,45.0097112,-93.2949223,2023-04-06T00:00:00Z,51.994,32.05,5.97,6,
43305,44.898873,-93.302307,2023-04-06T00:00:00Z,52.622,30.134,12.0435,3,C4 (55.5-150.3)
107096,44.94275,-93.1704394,2023-04-06T00:00:00Z,20.672,69.395,0.682,1,C2 (12.1-35.4)
54907,45.00335341,-93.25570528,2023-04-06T00:00:00Z,50.967,30.289,5.4405,6,
143238,45.0423825,-93.2978862,2023-04-06T00:00:00Z,56.128,29.766,6.1495,6,
142726,45.015118,-93.289444,2023-04-06T00:00:00Z,56.668,30.033,6.327,6,
142728,44.957925,-93.246001,2023-04-06T00:00:00Z,53.872,31.222,9.255,3,C4 (55.5-150.3)
142718,44.995739,-93.295972,2023-04-06T00:00:00Z,55.483,31.333,8.153,3,C4 (55.5-150.3)
142732,44.917056,-93.274602,2023-04-06T00:00:00Z,53.494,31.1,5.801,6,
11134,44.927815,-93.322808,2023-04-06T00:00:00Z,0.0,32.0,8.573,3,C4 (55.5-150.3)
21179,44.9659784,-93.284883,2023-04-06T00:00:00Z,54.661,33.711,4.882,6,
171919,44.900388,-93.387719,2023-04-06T00:00:00Z,38.539,39.428,7.1125,6,
142774,44.953557,-93.317888,2023-04-06T00:00:00Z,58.522,29.444,7.205,6,
126487,45.0386,-93.2142,2023-04-06T00:00:00Z,56.055,29.6,0.515,1,C2 (12.1-35.4)
142750,44.923123,-93.329243,2023-04-06T00:00:00Z,51.15,33.584,6.7875,6,
98259,44.8996846,-93.1791584,2023-04-06T00:00:00Z,54.555,30.111,2.34,1,C2 (12.1-35.4)
116413,44.9613228,-93.242437,2023-04-06T00:00:00Z,56.944,31.078,0.581,1,C2 (12.1-35.4)
162145,44.928413,-93.411576,2023-04-06T00:00:00Z,46.396,35.577,8.0855,3,C4 (55.5-150.3)
145250,44.9681144,-93.3170144,2023-04-06T00:00:00Z,51.433,34.861,7.516,3,C4 (55.5-150.3)
156605,44.9508794,-93.2478742,2023-04-06T00:00:00Z,56.839,30.511,6.3740000000000006,6,
145470,44.908042,-93.2313388,2023-04-06T00:00:00Z,56.822,29.238,6.5665,6,
145616,44.9792079,-93.3026155,2023-04-06T00:00:00Z,55.911,30.206,6.5015,6,
23989,45.112031,-93.277993,2023-04-06T00:00:00Z,55.606,29.717,3.8485,6,
5582,44.891801,-93.343657,2023-04-06T00:00:00Z,44.178,34.439,10.814,3,C4 (55.5-150.3)
145454,44.944523,-93.239353,2023-04-06T00:00:00Z,52.911,31.556,7.9745,3,C4 (55.5-150.3)
157837,44.9879989,-93.3105071,2023-04-06T00:00:00Z,52.928,30.794,6.0575,6,
174451,44.9533612,-93.2471748,2023-04-06T00:00:00Z,46.35,36.933,13.0475,2,C3 (35.5-55.4)
143648,45.03,-93.292549,2023-04-06T00:00:00Z,58.004,28.091,10.83,3,C4 (55.5-150.3)
157747,45.0158072,-93.2504886,2023-04-06T00:00:00Z,39.144,42.855,3.5475000000000003,6,
142750,44.923123,-93.329243,2023-04-06T06:00:00Z,47.768,31.551,4.657,6,
145202,45.013673,-93.234185,2023-04-06T06:00:00Z,53.083,26.683,4.711,6,
157787,45.0394756,-93.2886019,2023-04-06T06:00:00Z,54.822,26.083,4.5145,6,
143226,44.9114735,-93.2251173,2023-04-06T06:00:00Z,46.272,32.594,4.7915,6,
23989,45.112031,-93.277993,2023-04-06T06:00:00Z,54.878,26.339,2.987,1,C2 (12.1-35.4)
145250,44.9681144,-93.3170144,2023-04-06T06:00:00Z,49.278,31.9,5.256,6,
162145,44.928413,-93.411576,2023-04-06T06:00:00Z,42.253,33.5,5.812,6,
5582,44.891801,-93.343657,2023-04-06T06:00:00Z,41.328,32.2,5.7330000000000005,6,
145470,44.908042,-93.2313388,2023-04-06T06:00:00Z,56.406,25.791,4.783,6,
143222,45.0463341,-93.3154419,2023-04-06T06:00:00Z,,,9.503,3,C4 (55.5-150.3)
17189,44.9812848,-93.2716517,2023-04-06T06:00:00Z,11.767,87.655,0.893,1,C2 (12.1-35.4)
157845,44.9280732,-93.2691738,2023-04-06T06:00:00Z,51.533,28.078,4.958,6,
145610,45.0102261,-93.2855661,2023-04-06T06:00:00Z,53.431,27.732,5.586,6,
157871,44.9350858,-93.270685,2023-04-06T06:00:00Z,53.85,27.856,3.884,6,
142726,45.015118,-93.289444,2023-04-06T06:00:00Z,55.939,26.719,6.228,6,
143214,44.9063869,-93.2323539,2023-04-06T06:00:00Z,54.644,27.978,4.1725,6,
75827,44.932755,-93.140978,2023-04-06T06:00:00Z,34.939,-228.0,3.427,6,
174451,44.9533612,-93.2471748,2023-04-06T06:00:00Z,43.028,34.395,5.665,6,
156605,44.9508794,-93.2478742,2023-04-06T06:00:00Z,55.096,27.869,4.6145,6,
157747,45.0158072,-93.2504886,2023-04-06T06:00:00Z,39.456,38.983,2.911,1,C2 (12.1-35.4)
145454,44.944523,-93.239353,2023-04-06T06:00:00Z,51.139,29.039,6.0025,6,
108364,44.878977,-93.354913,2023-04-06T06:00:00Z,50.772,27.672,4.169,6,
171059,45.0594076,-93.2941786,2023-04-06T06:00:00Z,11.128,93.339,0.004,1,C2 (12.1-35.4)
21179,44.9659784,-93.284883,2023-04-06T06:00:00Z,51.917,31.155,3.217,1,C2 (12.1-35.4)
108274,45.030721,-93.393912,2023-04-06T06:00:00Z,47.372,30.006,0.0104999999999999,1,C2 (12.1-35.4)
128195,44.935632,-93.186259,2023-04-06T06:00:00Z,52.489,28.25,0.034,1,C2 (12.1-35.4)
145616,44.9792079,-93.3026155,2023-04-06T06:00:00Z,53.616,27.583,4.754,6,
174855,45.0594411,-93.2941663,2023-04-06T06:00:00Z,31.544,39.861,4.864,6,
142732,44.917056,-93.274602,2023-04-06T06:00:00Z,51.7,28.228,3.98,6,
142752,44.998442,-93.297803,2023-04-06T06:00:00Z,,,5.1205,6,
43305,44.898873,-93.302307,2023-04-06T06:00:00Z,50.867,27.122,4.557,6,
54907,45.00335341,-93.25570528,2023-04-06T06:00:00Z,50.239,27.156,4.309,6,
107096,44.94275,-93.1704394,2023-04-06T06:00:00Z,19.956,66.006,0.582,1,C2 (12.1-35.4)
142718,44.995739,-93.295972,2023-04-06T06:00:00Z,54.284,28.228,5.16,6,
142728,44.957925,-93.246001,2023-04-06T06:00:00Z,52.122,28.378,5.056,6,
11134,44.927815,-93.322808,2023-04-06T06:00:00Z,0.0,32.0,11.4395,3,C4 (55.5-150.3)
157837,44.9879989,-93.3105071,2023-04-06T06:00:00Z,51.961,27.378,4.8375,6,
113486,44.927942,-93.254285,2023-04-06T06:00:00Z,52.361,27.755,0.008,1,C2 (12.1-35.4)
126487,45.0386,-93.2142,2023-04-06T06:00:00Z,54.956,26.995,0.0975,1,C2 (12.1-35.4)
147749,44.955786,-93.385116,2023-04-06T06:00:00Z,20.786,79.358,0.034,1,C2 (12.1-35.4)
157861,44.929823,-93.258342,2023-04-06T06:00:00Z,50.872,27.5,4.245,6,
116413,44.9613228,-93.242437,2023-04-06T06:00:00Z,55.402,28.239,0.014,1,C2 (12.1-35.4)
143238,45.0423825,-93.2978862,2023-04-06T06:00:00Z,56.511,25.966,4.852,6,
171919,44.900388,-93.387719,2023-04-06T06:00:00Z,34.989,37.7,4.495,6,
142756,45.0045553,-93.2604822,2023-04-06T06:00:00Z,56.322,26.233,5.077999999999999,6,
85113,44.9364071,-93.1789915,2023-04-06T06:00:00Z,49.45,28.472,4.377,6,
98259,44.8996846,-93.1791584,2023-04-06T06:00:00Z,54.522,26.761,1.479,1,C2 (12.1-35.4)
157877,44.9010151,-93.2084282,2023-04-06T06:00:00Z,53.45,27.389,4.1645,6,
142774,44.953557,-93.317888,2023-04-06T06:00:00Z,56.365,26.472,4.7675,6,
143648,45.03,-93.292549,2023-04-06T06:00:00Z,57.189,25.05,5.922000000000001,6,
145204,44.9680397,-93.21806909,2023-04-06T06:00:00Z,54.117,27.222,3.759,6,
143636,45.0097112,-93.2949223,2023-04-06T06:00:00Z,50.806,28.994,4.843,6,
143246,44.901768,-93.277434,2023-04-06T06:00:00Z,53.15,25.756,4.6985,6,
157757,44.954324,-93.249533,2023-04-06T06:00:00Z,51.811,27.622,4.323,6,
142736,44.9724723,-93.2830342,2023-04-06T06:00:00Z,52.856,29.083,4.9365000000000006,6,
162845,44.908493,-93.116658,2023-04-06T06:00:00Z,20.906,88.078,0.027,1,C2 (12.1-35.4)
142730,44.992773,-93.297734,2023-04-06T06:00:00Z,55.028,26.739,4.93,6,
157935,44.9298497,-93.3245593,2023-04-06T06:00:00Z,52.883,26.067,3.6615,6,
143224,45.008751,-93.2498991,2023-04-06T06:00:00Z,54.925,26.765,5.949,6,
142720,44.956349,-93.255908,2023-04-06T06:00:00Z,50.345,28.3,6.3995,6,
143242,44.9675165,-93.2114928,2023-04-06T06:00:00Z,56.595,27.022,4.6685,6,
107082,44.9202,-93.17529,2023-04-06T06:00:00Z,10.178,80.395,0.362,1,C2 (12.1-35.4)
143216,44.9777366,-93.2642892,2023-04-06T06:00:00Z,42.089,35.194,4.1045,6,
142748,44.9657162,-93.2849645,2023-04-06T06:00:00Z,,,3.4335,6,
3088,44.935901,-93.21761,2023-04-06T06:00:00Z,48.089,30.731,0.876,1,C2 (12.1-35.4)
143666,44.9978629,-93.2491069,2023-04-06T06:00:00Z,50.395,29.855,5.0855,6,
142744,44.995871,-93.296236,2023-04-06T06:00:00Z,65.986,25.182,5.432499999999999,6,
46215,44.9100027,-93.2322485,2023-04-06T06:00:00Z,25.622,66.306,0.0965,1,C2 (12.1-35.4)
143916,44.9608851,-93.2614542,2023-04-06T06:00:00Z,53.322,27.011,5.276,6,
108366,44.8798835,-93.3896065,2023-04-06T06:00:00Z,46.822,30.834,4.259,6,
143648,45.03,-93.292549,2023-04-06T12:00:00Z,47.677,28.961,6.080500000000001,6,
145204,44.9680397,-93.21806909,2023-04-06T12:00:00Z,38.439,40.017,3.419,6,
143222,45.0463341,-93.3154419,2023-04-06T12:00:00Z,,,3.9295,6,
147749,44.955786,-93.385116,2023-04-06T12:00:00Z,20.225,81.0335,0.071,1,C2 (12.1-35.4)
171059,45.0594076,-93.2941786,2023-04-06T12:00:00Z,10.994,92.578,0.002,1,C2 (12.1-35.4)
145454,44.944523,-93.239353,2023-04-06T12:00:00Z,42.811,34.194,5.1005,6,
157871,44.9350858,-93.270685,2023-04-06T12:00:00Z,38.983,38.383,3.2685,1,C2 (12.1-35.4)
142730,44.992773,-93.297734,2023-04-06T12:00:00Z,47.761,29.756,4.7175,6,
3088,44.935901,-93.21761,2023-04-06T12:00:00Z,39.275,35.924,0.867,1,C2 (12.1-35.4)
143242,44.9675165,-93.2114928,2023-04-06T12:00:00Z,41.689,35.472,3.6635,6,
21179,44.9659784,-93.284883,2023-04-06T12:00:00Z,34.5,42.733,2.7325,1,C2 (12.1-35.4)
107096,44.94275,-93.1704394,2023-04-06T12:00:00Z,19.022,71.15,0.469,1,C2 (12.1-35.4)
143216,44.9777366,-93.2642892,2023-04-06T12:00:00Z,32.879,43.075,4.1955,6,
142744,44.995871,-93.296236,2023-04-06T12:00:00Z,55.611,29.111,4.57,6,
143226,44.9114735,-93.2251173,2023-04-06T12:00:00Z,30.211,47.017,3.859,6,
145250,44.9681144,-93.3170144,2023-04-06T12:00:00Z,34.483,45.372,4.628,6,
108366,44.8798835,-93.3896065,2023-04-06T12:00:00Z,36.197,39.165,4.0175,6,
128195,44.935632,-93.186259,2023-04-06T12:00:00Z,40.363,35.191,0.0104999999999999,1,C2 (12.1-35.4)
143916,44.9608851,-93.2614542,2023-04-06T12:00:00Z,46.028,30.433,4.627000000000001,6,
46215,44.9100027,-93.2322485,2023-04-06T12:00:00Z,24.478,73.472,0.0875,1,C2 (12.1-35.4)
143666,44.9978629,-93.2491069,2023-04-06T12:00:00Z,37.111,39.855,4.144,6,
126487,45.0386,-93.2142,2023-04-06T12:00:00Z,40.845,35.522,0.0735,1,C2 (12.1-35.4)
143636,45.0097112,-93.2949223,2023-04-06T12:00:00Z,43.459,33.559,4.1255,6,
162845,44.908493,-93.116658,2023-04-06T12:00:00Z,19.754,89.706,0.258,1,C2 (12.1-35.4)
145616,44.9792079,-93.3026155,2023-04-06T12:00:00Z,43.333,33.7,4.057,6,
157837,44.9879989,-93.3105071,2023-04-06T12:00:00Z,34.056,44.472,3.4285,6,
142732,44.917056,-93.274602,2023-04-06T12:00:00Z,42.25,34.144,3.4595,6,
142752,44.998442,-93.297803,2023-04-06T12:00:00Z,,,4.5715,6,
142774,44.953557,-93.317888,2023-04-06T12:00:00Z,43.022,35.178,4.964499999999999,6,
142718,44.995739,-93.295972,2023-04-06T12:00:00Z,35.028,42.906,4.9925,6,
54907,45.00335341,-93.25570528,2023-04-06T12:00:00Z,35.439,39.056,3.9235,6,
142728,44.957925,-93.246001,2023-04-06T12:00:00Z,32.689,43.733,4.317500000000001,6,
11134,44.927815,-93.322808,2023-04-06T12:00:00Z,0.0,32.0,4.032,6,
85113,44.9364071,-93.1789915,2023-04-06T12:00:00Z,40.306,33.6,3.7535,6,
143238,45.0423825,-93.2978862,2023-04-06T12:00:00Z,39.605,38.305,4.454000000000001,6,
116413,44.9613228,-93.242437,2023-04-06T12:00:00Z,45.2,34.722,0.036,1,C2 (12.1-35.4)
142756,45.0045553,-93.2604822,2023-04-06T12:00:00Z,46.706,31.467,4.2385,6,
171919,44.900388,-93.387719,2023-04-06T12:00:00Z,29.595,41.728,4.0365,6,
98259,44.8996846,-93.1791584,2023-04-06T12:00:00Z,41.961,35.378,1.219,1,C2 (12.1-35.4)
108274,45.030721,-93.393912,2023-04-06T12:00:00Z,35.478,38.717,0.0015,1,C2 (12.1-35.4)
5582,44.891801,-93.343657,2023-04-06T12:00:00Z,34.201,37.569,4.2115,6,
142748,44.9657162,-93.2849645,2023-04-06T12:00:00Z,,,3.092,1,C2 (12.1-35.4)
142720,44.956349,-93.255908,2023-04-06T12:00:00Z,43.028,32.028,5.8755,6,
142750,44.923123,-93.329243,2023-04-06T12:00:00Z,32.142,44.008,4.602,6,
162145,44.928413,-93.411576,2023-04-06T12:00:00Z,33.1525,41.1895,4.868,6,
142726,45.015118,-93.289444,2023-04-06T12:00:00Z,41.415,36.803,4.817500000000001,6,
156605,44.9508794,-93.2478742,2023-04-06T12:00:00Z,40.664,37.145,3.916,6,
43305,44.898873,-93.302307,2023-04-06T12:00:00Z,42.195,32.206,5.6145,6,
157747,45.0158072,-93.2504886,2023-04-06T12:00:00Z,37.561,46.228,2.3685,1,C2 (12.1-35.4)
23989,45.112031,-93.277993,2023-04-06T12:00:00Z,44.944,32.544,3.2395,1,C2 (12.1-35.4)
174451,44.9533612,-93.2471748,2023-04-06T12:00:00Z,33.294,40.567,4.866,6,
145470,44.908042,-93.2313388,2023-04-06T12:00:00Z,44.166,32.618,4.0875,6,
143214,44.9063869,-93.2323539,2023-04-06T12:00:00Z,35.744,41.145,3.1065,1,C2 (12.1-35.4)
157787,45.0394756,-93.2886019,2023-04-06T12:00:00Z,45.878,30.889,4.0545,6,
108364,44.878977,-93.354913,2023-04-06T12:00:00Z,37.478,39.122,3.782,6,
75827,44.932755,-93.140978,2023-04-06T12:00:00Z,31.595,-228.0,3.244,1,C2 (12.1-35.4)
17189,44.9812848,-93.2716517,2023-04-06T12:00:00Z,11.017,91.172,0.678,1,C2 (12.1-35.4)
157861,44.929823,-93.258342,2023-04-06T12:00:00Z,27.416,54.378,3.4325,6,
157845,44.9280732,-93.2691738,2023-04-06T12:00:00Z,32.722,46.389,3.908,6,
145610,45.0102261,-93.2855661,2023-04-06T12:00:00Z,38.826,40.327,4.5895,6,
145202,45.013673,-93.234185,2023-04-06T12:00:00Z,44.444,32.208,4.131,6,
157877,44.9010151,-93.2084282,2023-04-06T12:00:00Z,38.305,38.95,3.4000000000000004,6,
174855,45.0594411,-93.2941663,2023-04-06T12:00:00Z,23.478,47.735,3.9005,6,
143246,44.901768,-93.277434,2023-04-06T12:00:00Z,41.472,34.133,3.867,6,
157757,44.954324,-93.249533,2023-04-06T12:00:00Z,40.858,35.562,3.5475000000000003,6,
142736,44.9724723,-93.2830342,2023-04-06T12:00:00Z,35.054,46.574,3.961,6,
157935,44.9298497,-93.3245593,2023-04-06T12:00:00Z,42.378,32.406,3.2255000000000003,1,C2 (12.1-35.4)
143224,45.008751,-93.2498991,2023-04-06T12:00:00Z,42.472,34.616,4.102,6,
107082,44.9202,-93.17529,2023-04-06T12:00:00Z,10.033,80.317,0.338,1,C2 (12.1-35.4)
113486,44.927942,-93.254285,2023-04-06T12:00:00Z,44.961,31.689,0.004,1,C2 (12.1-35.4)
157845,44.9280732,-93.2691738,2023-04-06T18:00:00Z,33.65,45.089,3.7305,6,
147749,44.955786,-93.385116,2023-04-06T18:00:00Z,20.7695,81.819,5.789,6,
